datetime,open,high,low,close,volume,timestamp
2025-11-29 16:00:00+00:00,137.58,138.06,134.83,135.68,51805.034,1764432000000
2025-11-29 20:00:00+00:00,135.69,136.52,135.35,135.91,33503.73997123,1764446400000
2025-11-30 00:00:00+00:00,135.91,136.78,135.27,136.4,34679.564,1764460800000
2025-11-30 04:00:00+00:00,136.4,136.93,135.5,136.53,36291.1227141,1764475200000
2025-11-30 08:00:00+00:00,136.53,137.08,136.15,136.42,37694.328,1764489600000
2025-11-30 12:00:00+00:00,136.43,140.16,136.21,138.34,56727.72726178,1764504000000
2025-11-30 16:00:00+00:00,138.35,139.81,137.41,137.63,43234.171,1764518400000
2025-11-30 20:00:00+00:00,137.63,137.94,133.28,133.49,44281.87091944,1764532800000
2025-12-01 00:00:00+00:00,133.45,133.73,126.53,126.98,143511.01494691,1764547200000
2025-12-01 04:00:00+00:00,126.96,127.46,125.83,127.43,68846.344,1764561600000
2025-12-01 08:00:00+00:00,127.43,128.01,126.89,127.13,48631.70461371,1764576000000
2025-12-01 12:00:00+00:00,127.13,127.72,123.12,125.1,113562.87009929,1764590400000
2025-12-01 16:00:00+00:00,125.1,125.33,123.28,123.86,80889.63750347,1764604800000
2025-12-01 20:00:00+00:00,123.85,127.39,123.83,126.66,80330.90894525,1764619200000
2025-12-02 00:00:00+00:00,126.66,128.55,126.04,127.25,68638.25096507,1764633600000
2025-12-02 04:00:00+00:00,127.24,127.84,126.45,127.28,40256.16799342,1764648000000
2025-12-02 08:00:00+00:00,127.28,128.82,125.99,128.31,43920.5469991,1764662400000
2025-12-02 12:00:00+00:00,128.31,140.08,128.21,137.83,128929.34969346,1764676800000
2025-12-02 16:00:00+00:00,137.83,140.86,137.39,140.25,89422.35871745,1764691200000
2025-12-02 20:00:00+00:00,140.26,140.37,138.23,138.67,50814.88577788,1764705600000
2025-12-03 00:00:00+00:00,138.67,140.64,137.76,140.34,62491.54170857,1764720000000
2025-12-03 04:00:00+00:00,140.32,144.24,140.19,141.86,89764.5618354,1764734400000
2025-12-03 08:00:00+00:00,141.87,142.65,140.78,141.73,51051.40185047,1764748800000
2025-12-03 12:00:00+00:00,141.73,143.52,138.8,140.99,82773.619,1764763200000
2025-12-03 16:00:00+00:00,141.01,142.34,139.9,141.26,55406.4852433,1764777600000
2025-12-03 20:00:00+00:00,141.27,146.07,140.74,144.67,86988.312,1764792000000
2025-12-04 00:00:00+00:00,144.67,146.89,143.67,144.66,65207.53034829,1764806400000
2025-12-04 04:00:00+00:00,144.67,144.92,142.63,143.46,43583.77694405,1764820800000
2025-12-04 08:00:00+00:00,143.46,144.18,142.72,143.04,37491.95384267,1764835200000
2025-12-04 12:00:00+00:00,143.04,144.24,141.44,143.21,82593.09,1764849600000
2025-12-04 16:00:00+00:00,143.21,143.82,137.82,139.66,84425.83,1764864000000
2025-12-04 20:00:00+00:00,139.66,140.49,138.55,139.01,46117.88998493,1764878400000
2025-12-05 00:00:00+00:00,139.01,140.23,138.32,138.57,36565.166,1764892800000
2025-12-05 04:00:00+00:00,138.57,140.74,137.79,139.67,42516.33864939,1764907200000
2025-12-05 08:00:00+00:00,139.67,139.67,136.14,137.02,53518.14633486,1764921600000
2025-12-05 12:00:00+00:00,137.01,137.16,134.43,135.07,88206.40895067,1764936000000
2025-12-05 16:00:00+00:00,135.04,135.19,130.79,132.49,92379.247,1764950400000
2025-12-05 20:00:00+00:00,132.49,133.37,131.98,133.29,32436.578,1764964800000
2025-12-06 00:00:00+00:00,133.3,134.11,132.82,133.72,28548.116,1764979200000
2025-12-06 04:00:00+00:00,133.72,133.75,132.57,132.71,27113.545,1764993600000
